idx,time_delta
0,19.858665
1,24.113943
2,3.4555569
3,3.2769976
4,24.872337
5,20.936087
6,18.044752
7,12.204243
8,1.0
9,25.10141
10,4.6177053
11,8.131201
12,1.0
13,11.215629
14,10.420555
15,8.190471
16,1.0
17,2.1699
18,10.592064
19,13.006899
20,1.0
21,5.1539984
22,15.605155
23,1.0
24,23.945631
25,5.8226357
26,4.0818996
27,20.496674
28,8.486781
29,1.6045866
30,7.860676
31,9.896515
32,6.1858873
33,31.33903
34,14.180485
35,7.597309
36,18.01405
37,1.0
38,29.228745
39,1.0
40,6.8995457
41,13.728803
42,6.3664083
43,1.9639606
44,9.930742
45,14.875172
46,3.7293816
47,14.1329365
48,18.290148
49,3.4442239
50,4.082405
51,16.801796
52,10.694403
53,19.313347
54,5.3153405
55,15.666311
56,2.987929
57,1.954607
58,16.075617
59,1.0
60,4.8240747
61,9.130224
62,5.295955
63,9.730199
64,12.88629
65,16.386152
66,13.68204
67,1.0578337
68,7.5808125
69,1.0
70,7.983389
71,19.733845
72,1.9896069
73,26.75161
74,14.65927
75,14.832133
76,17.944338
77,9.429222
78,21.23456
79,22.888233
80,18.950768
81,18.546701
82,19.226215
83,15.670097
84,3.2836728
85,15.677579
86,5.5135574
87,8.321821
88,1.0
89,1.0
90,3.0232925
91,10.15406
92,7.7093687
93,6.664112
94,20.703804
95,8.746491
96,14.818748
97,31.722795
98,4.0648403
99,6.6795225
100,3.0224953
101,1.7899494
102,7.942929
103,3.914538
104,6.264545
105,1.0
106,8.133784
107,6.5201597
108,25.36477
109,25.119932
110,16.091217
111,15.887707
112,29.934006
113,15.711569
114,27.422756
115,13.989667
116,17.138008
117,20.133121
118,16.418556
119,1.0
120,3.6165085
121,13.390425
122,3.0001383
123,6.556197
124,21.416903
125,11.483496
126,9.207804
127,13.231142
128,5.101293
129,1.3772221
130,5.2056727
131,21.808487
132,8.675091
133,2.4054103
134,1.0
135,14.236008
136,2.632061
137,1.9858885
138,8.327108
139,14.206854
140,20.352697
141,16.216238
142,6.5300765
143,12.156864
144,13.384739
145,12.506403
146,9.932484
147,23.150057
148,31.183231
149,5.5149
150,27.384832
151,2.0602665
152,16.953094
153,2.0956135
154,1.0
155,28.978245
156,5.083736
157,5.844221
158,16.929522
159,4.360157
160,6.464546
161,9.964844
162,3.0526962
163,22.015854
164,15.502497
165,1.0
166,21.726204
167,1.6235104
168,1.0
169,8.316868
170,4.3666716
171,14.567612
172,9.481706
173,15.533228
174,16.511366
175,23.13424
176,20.545675
177,17.280548
178,1.0
179,2.8440447
180,5.27141
181,21.589243
182,4.8310986
183,4.926037
184,6.140996
185,21.07018
186,2.706411
187,23.88219
188,17.231861
189,17.685606
190,7.7623987
191,30.465134
192,16.20028
193,12.737627
194,31.556545
195,16.094065
196,2.470192
197,8.2416725
198,12.9852
199,28.978905
200,1.0
201,7.6752987
202,3.0686884
203,19.418928
204,2.1963909
205,11.833242
206,9.516835
207,1.0
208,21.754322
209,18.350628
210,1.0
211,17.297428
212,16.180296
213,28.356628
214,22.676544
215,14.903478
216,14.204188
217,1.0
218,14.78393
219,3.7503958
220,27.733257
221,1.1173583
222,1.2110748
223,3.3754463
224,30.705427
225,9.448856
226,18.72715
227,27.28986
228,12.920043
229,4.9951673
230,15.999416
231,9.60133
232,28.671778
233,18.292904
234,4.391998
235,8.678956
236,26.249733
237,16.770706
238,13.567814
239,2.7916737
240,27.63519
241,22.670033
242,13.337821
243,2.5039616
244,7.5432177
245,1.0
246,15.747363
247,19.302567
248,7.389587
249,14.835268
250,14.117584
251,6.577957
252,13.2018
253,16.340355
254,3.8966546
255,7.633093
256,28.717876
257,17.059818
258,6.541088
259,1.0
260,9.836745
261,16.16231
262,18.259531
263,19.310915
264,22.348064
265,6.2566442
266,10.257061
267,7.8449745
268,9.022796
269,22.636595
270,9.864369
271,20.905308
272,18.44737
273,1.0
274,20.777256
275,15.466728
276,1.4587574
277,2.98567
278,34.02895
279,6.9129343
280,2.7457037
281,1.2891884
282,20.35382
283,16.15175
284,10.566397
285,16.43875
286,13.911257
287,1.1357244
288,6.662032
289,28.871284
290,7.7919416
291,25.602531
292,2.2383795
293,19.389925
294,21.892609
295,17.498325
296,1.7558651
297,8.076676
298,16.703285
299,16.115297
300,3.3098469
301,7.1514726
302,5.259661
303,2.9010642
304,6.230913
305,17.269073
306,7.9028034
307,9.819948
308,5.2499523
309,27.021805
310,1.25212
311,20.460516
312,13.079599
313,1.4183187
314,20.03949
315,25.513874
316,17.722206
317,1.0
318,18.748367
319,26.839985
320,1.0
321,1.0
322,17.02627
323,24.560768
324,18.639828
325,3.0424995
326,1.0
327,19.291195
328,3.0267563
329,21.650856
330,3.0511856
331,18.881153
332,8.080401
333,23.065548
334,4.8428535
335,4.704705
336,25.69826
337,6.2867923
338,25.700562
339,2.7463942
340,26.437168
341,18.266464
342,8.1497755
343,27.16681
344,22.815327
345,25.842745
346,4.4040995
347,1.0
348,3.5201392
349,6.6987123
350,1.0
351,1.0
352,17.912868
353,8.347078
354,4.7909765
355,5.09651
356,20.273739
357,10.740511
358,1.0
359,19.50119
360,19.622149
361,12.1127825
362,1.4060543
363,10.304355
364,1.0
365,5.598301
366,18.095116
367,21.588165
368,8.683323
369,21.156713
370,19.758984
371,21.880135
372,19.090302
373,30.044529
374,6.6190896
375,19.583532
376,3.485487
377,17.259768
378,22.438446
379,17.23046
380,10.35466
381,11.786001
382,9.224245
383,5.475213
384,25.012154
385,9.676425
386,23.064636
387,12.073856
388,25.683514
389,1.7423267
390,2.9431915
391,10.483812
392,12.913586
393,11.426508
394,2.934702
395,1.0
396,13.340412
397,3.913147
398,34.536945
399,20.271982
400,10.799295
401,10.56621
402,10.292012
403,23.879917
404,5.6955214
405,4.942917
406,10.936523
407,4.8438125
408,1.0
409,24.268913
410,28.629112
411,21.899105
412,34.13799
413,6.337563
414,22.323719
415,4.3943133
416,11.473097
417,27.411865
418,2.4224038
419,7.6151905
420,21.662407
421,1.0
422,3.1740742
423,13.998432
424,23.035873
425,1.842308
426,16.306526
427,14.924587
428,5.01935
429,3.3003902
430,15.062944
431,2.560906
432,9.616245
433,5.2274923
434,31.14113
