idx,time_delta
0,17.525291
1,22.128754
2,3.9457836
3,4.418954
4,25.945118
5,21.809513
6,20.49551
7,14.183172
8,1.8316884
9,27.185715
10,5.4155073
11,7.7975016
12,1.2384534
13,10.058165
14,8.464952
15,7.50835
16,1.177782
17,1.4394174
18,8.783667
19,11.13567
20,1.0
21,4.941853
22,21.672028
23,4.4546204
24,29.508793
25,7.095888
26,10.305633
27,22.146482
28,7.5207577
29,2.967029
30,13.994535
31,8.847223
32,6.188626
33,27.93106
34,13.473314
35,9.745878
36,18.47349
37,1.0
38,24.944798
39,1.5366259
40,8.817853
41,12.568137
42,8.591425
43,1.0055218
44,8.822213
45,18.25536
46,3.6588411
47,14.5458355
48,20.57525
49,1.8228827
50,4.460129
51,17.616703
52,10.36657
53,14.992243
54,3.4329104
55,16.484047
56,1.7872204
57,1.0
58,19.70311
59,1.39114
60,4.8932295
61,15.34784
62,4.203394
63,9.329803
64,15.08489
65,11.9029
66,10.043594
67,1.0
68,7.4347477
69,1.0
70,7.2265024
71,21.641853
72,3.096302
73,21.425606
74,16.777695
75,17.527773
76,14.815086
77,9.016368
78,19.416645
79,23.629005
80,15.436714
81,15.936573
82,22.460669
83,21.504082
84,5.2279587
85,16.02588
86,9.528004
87,6.1881456
88,1.0
89,1.0
90,5.674945
91,9.591709
92,6.7007704
93,7.7067146
94,23.645096
95,6.0161624
96,12.836597
97,29.384048
98,7.096714
99,6.4639273
100,4.649007
101,1.9552679
102,8.851988
103,2.636232
104,6.0529814
105,1.2234898
106,6.075636
107,5.8270154
108,20.242916
109,25.680614
110,22.793776
111,14.654658
112,31.53278
113,17.702717
114,23.980034
115,12.502491
116,19.740347
117,21.824402
118,24.456032
119,1.1982412
120,5.311268
121,14.419035
122,1.1881018
123,6.8513227
124,25.1751
125,8.742587
126,8.944441
127,9.150035
128,8.096293
129,2.9980545
130,6.2717366
131,23.913883
132,7.1975794
133,4.6392426
134,1.0
135,10.676275
136,1.3085423
137,1.9388514
138,9.635546
139,13.179499
140,18.63631
141,23.63483
142,7.152247
143,11.294074
144,11.957821
145,11.6578455
146,10.711319
147,16.547878
148,29.130283
149,4.4709377
150,25.939777
151,1.0
152,18.489647
153,5.6533704
154,1.0
155,29.238308
156,4.142861
157,13.517893
158,18.730465
159,4.5802402
160,6.235799
161,7.607174
162,8.870586
163,26.414688
164,12.98774
165,1.0
166,17.661396
167,1.591218
168,1.0
169,8.618505
170,3.394659
171,12.545046
172,6.6267643
173,14.191628
174,16.165611
175,23.555313
176,16.887957
177,13.780301
178,1.0
179,5.502514
180,3.5788789
181,20.110525
182,7.448965
183,5.151818
184,6.3412457
185,17.15488
186,3.716536
187,25.254189
188,20.612206
189,21.947176
190,4.3898463
191,31.701714
192,20.449657
193,12.568986
194,34.06327
195,19.45345
196,3.044218
197,12.915955
198,13.645447
199,29.192762
200,6.1581373
201,12.84434
202,3.6108932
203,15.655113
204,1.8551056
205,13.852138
206,9.749175
207,1.0
208,20.921024
209,19.195168
210,1.1786337
211,17.46479
212,13.130491
213,25.035961
214,28.30449
215,15.580315
216,18.834469
217,1.0
218,15.735363
219,1.6999931
220,27.601982
221,2.0479262
222,1.8480301
223,7.826938
224,26.206566
225,12.604448
226,23.04001
227,25.423717
228,17.275402
229,5.149069
230,17.47479
231,7.7422285
232,29.097334
233,20.324253
234,4.8080993
235,6.999606
236,24.309052
237,15.77883
238,12.607717
239,3.2019577
240,33.103203
241,19.84865
242,10.06893
243,1.6970034
244,11.965727
245,1.0
246,14.042465
247,20.566013
248,7.0607176
249,13.80192
250,10.273327
251,6.675448
252,9.898775
253,18.381317
254,5.5236444
255,7.161931
256,29.23276
257,18.388676
258,8.091097
259,1.3438263
260,10.051321
261,12.722376
262,16.128742
263,17.62791
264,20.990768
265,6.026613
266,11.932625
267,9.196968
268,11.2217
269,24.673365
270,13.709041
271,18.3144
272,20.089466
273,1.8896747
274,23.246796
275,20.957027
276,1.3530035
277,3.7132635
278,30.295149
279,6.3096037
280,2.4297915
281,3.404397
282,20.481491
283,16.584671
284,8.3743
285,14.717345
286,10.988667
287,1.0
288,5.653441
289,27.47329
290,5.9046035
291,22.201027
292,4.138673
293,16.08347
294,15.669346
295,14.624256
296,3.9807081
297,7.4265437
298,14.880682
299,14.072311
300,2.6813145
301,7.9016824
302,2.8536954
303,6.2177143
304,7.3166885
305,20.574924
306,8.481596
307,9.4283905
308,9.527112
309,21.869751
310,3.074813
311,20.538267
312,10.916059
313,1.0
314,19.982782
315,25.958397
316,23.524868
317,4.9964185
318,21.379704
319,30.773634
320,1.9657803
321,1.4376554
322,20.318981
323,21.20506
324,21.242537
325,3.756917
326,1.0
327,19.675137
328,3.8149738
329,19.629469
330,5.096895
331,21.175304
332,12.575169
333,18.836935
334,3.5521812
335,5.409169
336,25.688637
337,5.7608175
338,25.467403
339,2.571711
340,29.658604
341,20.420511
342,9.649636
343,31.474731
344,24.517391
345,27.965858
346,8.565296
347,5.399311
348,7.4178724
349,7.7678223
350,1.0
351,1.0
352,18.837652
353,7.488644
354,2.1967516
355,3.7694635
356,16.64376
357,17.666391
358,1.0
359,18.673056
360,19.668049
361,13.322993
362,1.0
363,10.987209
364,5.5422935
365,5.3777103
366,14.993722
367,17.498333
368,8.993827
369,22.544687
370,19.177288
371,23.416971
372,19.063301
373,25.455658
374,8.343496
375,19.57711
376,4.501332
377,18.22367
378,20.1456
379,18.785583
380,11.553348
381,10.273305
382,12.6345215
383,6.3351774
384,28.06578
385,9.428272
386,17.812733
387,13.976763
388,25.209106
389,4.995142
390,3.3735242
391,12.605995
392,11.675197
393,12.290336
394,7.235132
395,3.7223434
396,13.168206
397,3.674921
398,30.774635
399,19.711155
400,16.436
401,10.370693
402,8.869725
403,20.688438
404,4.695649
405,3.901033
406,9.900701
407,3.278663
408,4.0282984
409,20.337296
410,27.123901
411,23.107893
412,33.254253
413,5.1949577
414,21.989021
415,6.921783
416,15.418743
417,28.380981
418,1.9380896
419,3.4388099
420,22.422424
421,1.0
422,5.321974
423,15.84444
424,21.297123
425,3.4950457
426,20.771267
427,14.29892
428,3.8170738
429,3.8677816
430,11.922765
431,1.0
432,9.382751
433,4.6520443
434,30.550404
435,11.205338
436,8.515318
437,4.32054
438,19.834587
439,13.116088
440,5.1742506
441,4.138032
442,6.0382547
443,23.312578
444,11.751969
445,9.8664665
446,10.859217
447,5.074186
448,2.7743914
449,9.323454
450,8.684828
451,1.1630993
452,12.359795
453,9.460543
454,14.835413
455,22.751247
456,8.786459
457,8.365002
458,30.51298
459,14.305277
460,9.17144
461,24.466747
462,15.829683
463,1.0
464,3.4185834
465,13.658189
466,1.1224165
467,14.249275
468,15.03721
469,6.421665
470,1.0
471,14.807837
472,7.901921
473,5.429001
474,9.502717
475,21.133287
476,16.610695
477,23.28794
478,10.434601
479,3.6108932
480,17.723732
481,11.195242
482,6.6701937
483,21.767075
484,13.031372
485,1.5615526
486,8.923875
487,5.813712
488,4.454211
489,11.90751
490,5.4242234
491,5.0176535
492,24.435034
493,23.224667
494,18.160492
495,26.47184
496,4.679102
497,20.637032
498,19.606302
499,1.9971619
500,9.385784
501,19.867884
502,1.2682291
503,1.0
504,12.474524
505,1.6792006
506,20.310984
507,5.6073427
508,4.114031
509,4.260753
510,6.120639
511,4.145235
512,17.77975
513,22.93279
514,8.297138
515,22.506002
516,8.75666
517,1.0
518,27.205862
519,1.2562075
520,11.144905
521,23.974245
522,29.780708
523,25.548779
524,23.299667
525,8.142757
526,9.120321
527,12.400186
528,21.123383
529,8.524114
530,13.656296
531,3.5603223
532,5.283334
533,14.509066
534,5.2553034
535,8.744989
536,8.3117895
537,1.2162046
538,4.676006
539,13.421136
540,8.954382
541,14.757684
542,2.8425226
543,22.601542
544,7.2655096
545,1.0
546,9.133651
547,15.559617
548,13.064758
549,5.009042
550,4.4651523
551,24.892246
552,5.402551
553,26.67313
554,16.822947
555,3.64921
556,11.536642
557,5.4085426
558,15.685722
559,14.568571
560,17.565695
561,5.5879383
562,25.584736
563,5.0948496
564,14.799049
565,17.401834
566,5.2016926
567,14.250807
568,6.009082
569,25.026184
570,18.881693
571,32.818794
572,10.05126
573,6.7795897
574,2.571629
575,19.99505
576,3.0030754
577,7.579542
578,8.05933
579,15.870843
580,19.47769
581,19.432669
582,12.12513
583,24.7602
584,13.327532
585,7.862964
586,3.2685242
587,4.7747173
588,8.474554
589,1.8569593
590,9.5668545
591,10.892051
592,13.902342
593,4.6411424
594,7.1518965
595,19.285572
596,3.929819
597,20.09322
598,2.9127083
599,15.857703
600,12.508254
601,17.484951
602,7.7310076
603,4.7987947
604,29.165318
605,6.9701433
606,4.0008745
607,12.150667
608,1.996561
609,14.614472
610,10.652859
611,17.569712
612,10.5341215
613,2.766417
614,3.7260141
615,6.0871277
616,7.3274107
617,9.04428
618,5.745195
619,11.266985
620,13.350717
621,12.74658
622,4.6257887
623,17.083414
624,5.153204
625,13.607563
626,13.011927
627,14.532104
628,1.0
629,22.464764
630,25.61647
631,8.770676
632,11.964003
633,8.856695
634,13.550299
635,14.42612
636,17.683975
637,25.78106
638,12.677664
639,20.740997
640,9.065527
641,4.5811043
642,7.1756563
643,11.332876
644,16.538313
645,18.047586
646,27.51945
647,6.014766
648,5.7944794
649,1.0
650,4.631034
651,15.039966
652,6.066954
653,6.450999
654,14.004693
655,10.666929
656,8.83794
657,16.450993
658,16.14022
659,15.439964
660,7.512279
661,18.970667
662,11.715473
663,18.47349
664,14.924582
665,1.9877968
666,3.402813
667,4.732375
668,10.362081
669,8.00302
670,6.9589424
671,1.970859
672,2.8998237
673,15.343861
674,9.358729
675,7.8450937
676,26.024641
677,2.1629415
678,8.675399
679,4.6907883
680,17.877943
681,5.872042
682,2.0431738
683,17.336271
684,4.7909107
685,4.1868944
686,2.5852103
687,21.731403
688,8.714896
689,4.450648
690,14.927191
691,16.701208
692,11.974356
693,2.4031453
694,12.142765
695,14.905735
696,18.20593
697,12.011389
698,14.768994
699,1.0
700,8.166349
701,14.429613
702,19.910168
703,4.34449
704,13.176737
705,2.9100823
706,15.308752
707,3.3535635
708,13.459782
709,8.841072
710,8.389098
711,1.0
712,27.30925
713,4.786542
714,3.2664413
715,1.7753124
716,2.8828392
717,19.643976
718,2.3559055
719,12.474353
720,9.896924
721,4.083254
722,8.986368
723,27.863487
724,23.781565
725,12.240619
726,10.639428
727,1.1075716
728,10.30799
729,11.503911
730,17.361864
731,28.46674
732,19.68109
733,1.0
734,1.0
735,23.778332
736,18.549849
737,26.65652
738,1.0
739,14.970564
740,25.74926
741,10.796235
742,19.133017
743,7.165637
744,1.7439413
745,1.0
746,5.0306573
747,14.954561
748,2.648013
749,18.555813
750,9.101181
751,4.791669
752,2.397932
753,7.374281
754,1.0
755,2.7636032
756,9.438444
757,22.10823
758,2.9771705
759,3.9989316
760,16.342747
761,23.02996
762,16.271183
763,2.8068886
764,1.7002351
765,2.2089539
766,5.7411
767,24.382128
768,1.6632376
769,8.881419
770,5.4725447
771,22.83659
772,1.2682962
773,3.7482262
774,20.536715
775,31.21866
776,27.454617
777,19.290197
778,17.920408
779,21.563923
780,21.106098
781,12.729914
782,6.5812674
783,7.3150425
784,4.8132315
785,4.5910645
786,9.920364
787,20.40638
788,6.398228
789,10.772598
790,2.5856972
791,6.319386
792,5.1661596
793,18.916271
794,6.89499
795,4.9242897
796,1.4118229
797,8.262598
798,16.237177
799,25.858376
800,26.779213
801,20.865498
802,2.6617413
803,13.286531
804,1.0
805,5.3174276
806,11.98958
807,16.168997
808,11.511614
809,3.2935772
810,5.483911
811,4.5267715
812,11.938221
813,2.836996
814,6.2511687
815,6.0133934
816,11.623382
817,9.378856
818,8.045862
819,18.011723
820,24.693132
821,21.326725
822,27.219011
823,5.40505
824,9.101229
825,1.0
826,11.982574
827,14.860792
828,24.417515
829,12.027012
830,8.747256
831,17.958221
832,28.928562
833,15.562256
834,7.3181686
835,9.206027
836,20.351448
837,6.393786
838,3.1239996
839,1.0574684
840,11.871128
841,19.040716
842,3.3621335
843,23.533548
844,21.24898
845,20.304024
846,1.0
847,3.2229586
848,2.0274954
849,3.2437983
850,9.69091
851,13.073725
852,14.01993
853,14.878209
854,6.719284
855,5.8544445
856,12.467237
857,1.0
858,25.023037
859,20.787592
860,6.5892816
861,8.128955
862,10.526711
863,16.455814
864,18.03678
865,14.062466
866,5.795282
867,15.116543
868,17.361671
869,19.365412
870,1.0
871,20.233887
872,7.1189003
873,5.8425
874,3.6543183
875,7.8610983
876,22.969221
877,3.9026375
878,12.709402
879,31.109509
880,1.0
881,12.714545
882,1.2446966
883,4.685449
884,2.6264677
885,16.100513
886,9.528797
887,2.2745059
888,16.072895
889,6.137446
890,13.947834
891,25.397102
892,1.0
893,28.683125
894,14.992406
895,23.321596
896,19.436623
897,7.331673
898,8.621034
899,1.0
900,8.674862
901,8.9680195
902,18.09237
903,1.5813105
904,14.249171
905,11.580006
906,21.758429
907,16.616367
908,17.720318
909,7.8002253
910,8.2921715
911,21.758415
912,7.658
913,2.3922222
914,2.2794466
915,9.625546
916,18.363653
917,25.8952
918,13.2976885
919,13.12124
920,14.697925
921,20.576271
922,2.4177485
923,6.7992754
924,8.527048
925,1.6460338
926,8.893017
927,1.4607816
928,30.423485
929,16.764135
930,27.977753
931,4.010587
932,16.919058
933,16.906507
934,3.9643707
935,25.054577
936,10.56988
937,32.09459
938,1.3054411
939,4.6003923
940,29.572342
941,4.118881
942,15.717687
943,7.528359
944,22.897549
945,15.255272
946,14.984108
947,23.972143
948,27.491047
949,8.682686
950,9.61136
951,5.157789
952,6.125947
953,1.116395
954,2.2587357
955,23.875326
956,6.602584
957,15.979614
958,19.321722
959,11.63013
960,7.4645205
961,4.837772
962,10.833123
963,17.73093
964,2.707768
965,14.045398
966,3.5412574
967,22.49759
968,13.572353
969,23.999043
970,1.4073753
971,1.0
972,3.4617853
973,2.3247433
974,1.0
975,1.0
976,37.25114
977,14.968812
978,12.338171
979,13.835564
980,17.783134
981,2.8335886
982,5.9528275
983,25.708862
984,9.264916
985,7.9650135
986,2.3258286
987,28.238434
988,22.150944
989,3.7261896
990,1.6524267
991,19.841702
992,19.436987
993,23.310307
994,4.994423
995,8.551032
996,3.7429628
997,7.351532
998,13.469652
999,32.64208
1000,1.0
1001,3.663021
1002,28.398275
1003,6.471307
1004,23.77314
1005,8.043505
1006,7.7912307
1007,2.376884
1008,1.6133566
1009,11.659645
1010,2.9823933
1011,1.0773163
1012,16.334986
1013,3.8629732
1014,33.7166
1015,2.6715994
1016,20.433174
1017,3.5409021
1018,6.8686476
1019,28.495777
1020,19.738968
1021,7.4634395
1022,15.440844
1023,4.8486447
1024,19.890661
1025,1.4117823
1026,2.1640673
1027,3.856018
1028,1.9151602
1029,6.385537
1030,3.779039
1031,29.707226
1032,13.864366
1033,5.69879
1034,7.7629147
1035,11.4685135
1036,16.03304
1037,4.9123516
1038,3.163249
1039,16.878847
1040,1.5770106
1041,23.460388
1042,24.440777
1043,15.230987
1044,21.830564
1045,16.740786
1046,11.897512
1047,7.5522766
1048,16.244507
1049,33.872204
1050,18.03606
1051,9.75794
1052,7.584822
1053,17.885763
1054,2.0585957
1055,14.6802635
1056,1.4564142
1057,6.94448
1058,14.633626
1059,1.226717
1060,27.622597
1061,9.45559
1062,16.060268
1063,21.646336
1064,10.855949
1065,9.375875
1066,31.217585
1067,14.04793
1068,2.3178673
1069,2.5892577
1070,20.998066
1071,2.3777323
1072,2.2714205
1073,1.0
1074,21.604433
1075,9.89769
1076,18.155373
1077,17.361412
1078,11.537104
1079,1.7370205
1080,1.3485317
1081,9.076879
1082,23.769234
1083,3.1297495
1084,3.6773496
1085,16.804167
1086,4.805027
1087,20.138794
1088,15.513792
1089,26.65324
1090,13.9814825
1091,10.057401
1092,18.793179
1093,1.0
1094,1.281013
1095,22.525833
1096,17.99083
1097,15.924723
1098,11.204422
1099,9.251741
1100,22.788246
1101,9.932403
1102,10.76754
1103,12.057329
1104,2.019949
1105,3.0287857
1106,10.671412
1107,2.179214
1108,6.142314
1109,15.838898
1110,4.281944
1111,24.404202
1112,9.698399
1113,10.0655
1114,19.98833
1115,11.204437
1116,20.783268
1117,12.074043
1118,10.127115
1119,3.718183
1120,2.1782765
1121,1.878818
1122,3.9997523
1123,4.585541
1124,24.866493
1125,23.279465
1126,6.3614836
1127,18.644299
1128,32.640423
1129,14.968941
1130,15.820187
1131,6.78607
1132,6.873171
1133,15.345063
1134,16.740625
1135,8.991194
1136,28.274302
1137,12.440565
1138,21.596127
1139,18.320248
1140,1.0
1141,1.0
1142,1.0
1143,1.0
1144,5.2872324
1145,10.537283
1146,20.791393
1147,5.412654
1148,10.43461
1149,25.608387
1150,8.485622
1151,14.769195
1152,28.70651
1153,2.5458977
1154,30.887802
1155,2.3370051
1156,3.0713234
1157,13.718132
1158,4.7626953
1159,5.8667164
1160,8.505145
1161,12.0474205
1162,3.1675901
1163,32.118603
1164,2.9922495
1165,18.034374
1166,2.0006008
1167,7.324173
1168,14.277606
1169,24.29987
1170,12.76062
1171,4.178326
1172,19.251833
1173,1.4091511
1174,3.0283308
1175,16.13813
1176,21.37044
1177,3.3768768
1178,5.4231763
1179,25.616608
1180,20.118156
1181,11.685498
1182,12.891696
1183,8.171892
1184,10.8698
1185,7.930456
1186,5.04247
1187,2.399403
1188,24.767921
1189,7.9225416
1190,13.96307
1191,12.818768
1192,7.026354
1193,12.320658
1194,6.4911513
1195,5.5058403
1196,8.259371
1197,3.5657997
1198,13.373648
1199,3.1037788
1200,6.635556
1201,17.636961
1202,32.620823
1203,8.916928
1204,7.271702
1205,8.084897
1206,5.3048525
1207,7.7952514
1208,29.221224
1209,24.121567
1210,24.002123
1211,10.528114
1212,6.623076
1213,17.744904
1214,18.119225
1215,23.5983
1216,10.681435
1217,23.855446
1218,18.92635
1219,1.6087941
1220,17.028145
1221,10.767201
1222,5.412654
1223,25.044815
1224,6.0921707
1225,3.641031
1226,5.016832
1227,9.788479
1228,28.22953
1229,2.5506325
1230,13.075806
1231,2.926077
1232,1.0
1233,20.88667
1234,14.363395
1235,26.542297
1236,8.34501
1237,16.861002
1238,24.115032
1239,2.5594306
1240,21.0261
1241,28.292503
1242,1.0
1243,16.496689
1244,2.0789995
1245,31.89088
1246,24.29961
1247,13.234681
1248,12.103221
1249,23.083872
1250,23.219631
1251,26.46952
1252,1.0
1253,17.578009
1254,16.857782
1255,1.0
1256,2.3248844
1257,8.191456
1258,27.373219
1259,14.09581
1260,5.7399454
1261,7.550435
1262,21.108856
1263,14.734812
1264,27.41938
1265,9.506224
1266,17.904577
1267,16.803028
1268,27.358145
1269,11.8979435
1270,20.916853
1271,9.173291
1272,15.586097
1273,5.0381436
1274,5.9806647
1275,1.0
1276,14.4831085
1277,6.372221
1278,1.6333656
1279,17.724667
1280,15.648335
1281,5.243421
1282,14.026403
1283,22.464895
1284,21.796602
1285,6.699495
1286,5.9722757
1287,13.148023
1288,6.759989
1289,11.267799
1290,22.774551
1291,9.9158125
1292,9.13616
1293,15.141953
1294,8.8218155
1295,1.2122989
1296,12.166705
1297,1.5044937
1298,2.5654955
1299,19.38527
1300,22.936785
1301,1.0
1302,5.598764
1303,2.0156736
1304,1.8405933
1305,12.9746895
1306,13.972427
1307,19.035496
1308,23.792162
1309,15.586563
1310,2.5229616
1311,7.9717464
1312,23.710873
1313,7.429763
1314,1.0
1315,10.828824
1316,25.15866
1317,18.685255
1318,2.6683235
1319,5.420772
1320,26.79357
1321,19.831244
1322,16.857538
1323,8.664759
1324,32.773655
1325,8.685949
1326,4.7058735
1327,21.009905
1328,20.005285
1329,20.237
